"","Rank","ID","Symbol","mean expression","SD","max delta e","min delta e","correlation","->t.score","->p.value","Metagene","Chromosome","Description"
"Vitvi16g01434",29,"Vitvi16g01434","Vitvi16g01434",1.50838566640078,1.62515898197911,4.19427913492027,-1.50838566640078,0.843844486612682,11.8729609464131,"0      .","1 x 1","16 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi18g03100",30,"Vitvi18g03100","Vitvi18g03100",2.39031776245998,2.0908554631383,4.16009612230081,-2.39031776245998,0.898553203479513,15.4579062835417,"0      .","3 x 1","18 ","Binds to and stops, prevents or reduces the activity of a cysteine-type endopeptidase, any enzyme that hydrolyzes peptide bonds in polypeptides by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."
"Vitvi14g00971",31,"Vitvi14g00971","",1.52384074180273,1.72559003142891,4.15435935810473,-1.52384074180273,0.761652433852687,8.87419131354434,"1.23989707390137e-12      .","2 x 1"," ",""
"Vitvi00g02226",32,"Vitvi00g02226","",1.4744025933319,1.36727635657696,4.15197146261867,-1.45542237214958,0.781053875460482,9.44302761934256,"1.47104550762833e-13      .","5 x 2"," ",""
"Vitvi02g01288",33,"Vitvi02g01288","Vitvi02g01288",3.22462777900804,1.97048461401418,4.14033745696156,-3.1193342432905,0.841188585402965,11.7446696254197,"0      .","2 x 1","2 ","Binding to a metal ion."
"Vitvi13g02551",34,"Vitvi13g02551","Vitvi13g02551",0.749777728514924,1.31687611703181,4.13589314653811,-0.749777728514924,0.831058618201429,11.281060816393,"2.22044604925031e-16      .","4 x 3","13 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01547",35,"Vitvi08g01547","Vitvi08g01547",0.949259694162493,1.39769195117125,4.1353736542875,-0.949259694162493,0.650326139660749,6.46326801261308,"1.24033199266904e-08      .","7 x 1","8 ",""
"Vitvi02g01406",36,"Vitvi02g01406","Vitvi02g01406",1.11567177679757,1.1863190189114,4.08593351180927,-1.067851281704,0.734458202348636,8.17064136609455,"1.79051218296422e-11      .","5 x 4","2 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi12g02562",37,"Vitvi12g02562","",1.13970341079771,1.43420018227622,4.04231923009077,-1.13970341079771,0.673174426615521,6.87284282303738,"2.59053511975083e-09      .","4 x 1"," ",""
"Vitvi05g01583",38,"Vitvi05g01583","Vitvi05g01583",4.30526782380852,1.59308247769816,4.03078486604582,-2.76023254198864,0.67064055469977,6.82575457872796,"3.10275827253292e-09      .","3 x 4","5 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi01g02009",39,"Vitvi01g02009","",1.66202879039135,1.61889356823961,4.00987879172225,-1.47445111790462,0.897248926373587,15.3424611799842,"0      .","4 x 1"," ",""
"Vitvi08g01844",40,"Vitvi08g01844","Vitvi08g01844",1.42204243348756,1.36878739879559,4.00652459767022,-1.40711181667256,0.818625474064578,10.7612545032906,"1.11022302462516e-15      .","3 x 1","8 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi19g01484",41,"Vitvi19g01484","Vitvi19g01484",2.27459024923428,1.57188400823805,3.99656285603912,-2.27459024923428,0.800205360036644,10.0736287678576,"1.4432899320127e-14      .","3 x 2","19 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi06g00709",42,"Vitvi06g00709","Vitvi06g00709",0.792179210405135,1.21237456489896,3.96977715516835,-0.792179210405135,0.79376176970365,9.85282200688516,"3.23074900165921e-14      .","5 x 3","6 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi00g01827",43,"Vitvi00g01827","",1.29358504650356,1.19617608133289,3.9301556898467,-1.26610047808497,0.728845828946507,8.03686776374951,"2.98450153479735e-11      .","5 x 4"," ",""
"Vitvi16g02098",44,"Vitvi16g02098","",1.2932369903991,1.19622501792181,3.92983325386544,-1.26811764661419,0.728903905407807,8.03823403700911,"2.96895841245259e-11      .","5 x 4"," ",""
"Vitvi14g00485",45,"Vitvi14g00485","",1.16027163548994,1.01756298734116,3.90310489788155,-1.16027163548994,0.493217845031089,4.28059329133118,"3.60925024458503e-05      .","6 x 6"," ",""
"Vitvi18g01072",46,"Vitvi18g01072","Vitvi18g01072",1.77304458612132,1.66846879754855,3.90235971625061,-1.77304458612132,0.795873166674792,9.92415206991248,"2.48689957516035e-14      .","3 x 1","18 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi06g01423",47,"Vitvi06g01423","",1.47778628395154,1.322629091329,3.8943875899518,-1.44249818644426,0.693920538340751,7.27584700559145,"5.51924395075787e-10      .","5 x 3"," ",""
"Vitvi11g00356",48,"Vitvi11g00356","Vitvi11g00356",1.36606897976239,1.39132752501413,3.89329172459704,-1.36606897976239,0.705538787222984,7.51646212748205,"2.1915957937324e-10      .","5 x 2","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02139",49,"Vitvi18g02139","Vitvi18g02139",1.86880836377311,1.42458691975654,3.88676836882742,-1.86880836377311,0.904959413230691,16.0571739312673,"0      .","4 x 1","18 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi16g01010",50,"Vitvi16g01010","",0.986910644855113,1.14572990675373,3.88540007734069,-0.986910644855113,0.743283211010302,8.38842915991655,"7.80853159909611e-12      .","4 x 5"," ",""
"Vitvi12g00355",51,"Vitvi12g00355","",1.34713248716255,1.46059177934513,3.88107880753749,-1.34713248716255,0.875060364320038,13.6495299691545,"0      .","4 x 1"," ",""
"Vitvi02g00407",52,"Vitvi02g00407","Vitvi02g00407",2.12394846217066,1.9110304936658,3.87558643748964,-2.10901784535566,0.865161888330443,13.0247744215439,"0      .","1 x 1","2 ","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi02g00436",53,"Vitvi02g00436","Vitvi02g00436",1.22722419183473,1.54834734207367,3.84671784831446,-1.22722419183473,0.889861343975332,14.7256648461532,"0      .","4 x 1","2 ","Catalysis of an oxidation-reduction (redox) reaction in which a CH-OH group acts as a hydrogen or electron donor and reduces NAD+ or NADP."
"Vitvi04g02122",54,"Vitvi04g02122","Vitvi04g02122",1.21891400007067,1.37563891623015,3.84232485780255,-1.21891400007067,0.648018920108109,6.42368679554245,"1.44229288512321e-08      .","6 x 2","4 ","Binding to a metal ion."
"Vitvi04g00359",55,"Vitvi04g00359","Vitvi04g00359",0.998560238434437,1.12036265784083,3.83918200404622,-0.998560238434437,0.811900273214906,10.4997482877315,"3.10862446895044e-15      .","5 x 3","4 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02796",56,"Vitvi18g02796","",1.04246364189634,1.07836300115918,3.83792241923436,-1.04246364189634,0.670561115135529,6.82428537675806,"3.12027070847876e-09      .","4 x 1"," ",""
"Vitvi18g02840",57,"Vitvi18g02840","",0.668843278963218,1.03450095327943,3.80924135834288,-0.668843278963218,0.388844345603439,3.18647496884007,"0.0011687543917831      .","3 x 8"," ",""
"Vitvi18g03101",58,"Vitvi18g03101","Vitvi18g03101",2.64209700292785,2.06497463732109,3.80597312389993,-2.64209700292785,0.874855813834668,13.6359259460648,"0      .","3 x 1","18 ","Binds to and stops, prevents or reduces the activity of a cysteine-type endopeptidase, any enzyme that hydrolyzes peptide bonds in polypeptides by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."
"Vitvi14g00157",59,"Vitvi14g00157","Vitvi14g00157",1.41823170751275,1.24903279568093,3.80268562985855,-1.41823170751275,0.752992485519442,8.63938762493084,"3.0115909765982e-12      .","5 x 2","14 ","Binding to a protein."
"Vitvi01g00525",60,"Vitvi01g00525","Vitvi01g00525",1.72422608873492,1.45062047784437,3.80075926756229,-1.67891966139389,0.945096751961046,21.8345414280935,"0      .","2 x 1","1 ","Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."
"Vitvi18g02559",61,"Vitvi18g02559","Vitvi18g02559",1.26573984982157,1.51754703086878,3.79937838713313,-1.26573984982157,0.84841773492776,12.1010458509987,"0      .","5 x 1","18 ","Binding to a metal ion."
"Vitvi18g00596",62,"Vitvi18g00596","Vitvi18g00596",2.61807337487916,1.85927845550886,3.74955135551047,-2.45658733370739,0.923454392398117,18.1698689628953,"0      .","3 x 1","18 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi16g01932",63,"Vitvi16g01932","Vitvi16g01932",1.1318919988174,1.25010368622936,3.73236860860768,-1.1318919988174,0.840052003320197,11.6906631902214,"0      .","4 x 2","16 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi10g02181",64,"Vitvi10g02181","",1.24533520600914,1.17510845619588,3.73104925456005,-1.21785063759054,0.566206108795889,5.18615874103297,"1.47716738529979e-06      .","7 x 1"," ",""
"Vitvi00g01459",65,"Vitvi00g01459","",1.24580928639535,1.17496889076081,3.73096196689806,-1.21832471797676,0.566408684337458,5.18889045942212,"1.46254042321381e-06      .","7 x 1"," ",""
"Vitvi11g01674",66,"Vitvi11g01674","Vitvi11g01674",2.13044732113131,1.81772234747868,3.72777015486741,-2.13044732113131,0.68538602591444,7.10614352274742,"1.05872111078043e-09      .","1 x 1","11 ","The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."
"Vitvi18g00424",67,"Vitvi18g00424","Vitvi18g00424",1.75734117509802,1.61471463741683,3.72331702558936,-1.75734117509802,0.706664664731001,7.54040225468706,"1.99923411159375e-10      .","1 x 1","18 ","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"Vitvi01g02228",68,"Vitvi01g02228","Vitvi01g02228",1.6261870589875,1.49512369524703,3.71049451224347,-1.60465599336501,0.859512408870321,12.6961210782993,"0      .","1 x 1","1 ","Binding to a calcium ion (Ca2+)."
"Vitvi07g01990",69,"Vitvi07g01990","Vitvi07g01990",0.881878761323495,1.19202410980118,3.70768130364445,-0.881878761323495,0.550177677837227,4.97426768562266,"3.18060021209376e-06      .","7 x 1","7 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi07g02558",70,"Vitvi07g02558","Vitvi07g02558",1.4214928728737,1.15497754688517,3.70639794042908,-1.34764789317809,0.75489010781608,8.68992002912148,"2.48712161976528e-12      .","2 x 6","7 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi13g01972",71,"Vitvi13g01972","Vitvi13g01972",3.32932436655726,1.87528078795647,3.70569860894481,-3.29403626904997,0.860470248170128,12.7505380294584,"0      .","1 x 1","13 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi04g01941",72,"Vitvi04g01941","Vitvi04g01941",1.79746006622876,1.20281884809862,3.69237866516824,-1.63597402505698,0.692967752647027,7.25661553688191,"5.94214122351389e-10      .","3 x 6","4 ","Catalysis of the hydrolysis of internal, alpha-peptide bonds in a polypeptide chain by a mechanism in which a water molecule bound by the side chains of aspartic residues at the active center acts as a nucleophile."
"Vitvi15g01084",73,"Vitvi15g01084","Vitvi15g01084",3.66521743423616,1.83722663129569,3.68565895058812,-3.12586641533292,0.82001209992726,10.8168023951279,"9.99200722162641e-16      .","3 x 1","15 ","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi14g00487",74,"Vitvi14g00487","Vitvi14g00487",4.17061563193781,1.4860155796282,3.6743653830078,-2.27361108757805,0.567177239041065,5.19926697871268,"1.40826738626032e-06      .","5 x 4","14 ","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi19g01931",75,"Vitvi19g01931","Vitvi19g01931",1.21285569160102,1.17700696599563,3.66911938607519,-1.21285569160102,0.799136932303332,10.036365641712,"1.64313007644523e-14      .","4 x 4","19 ","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi09g00559",76,"Vitvi09g00559","Vitvi09g00559",1.00685021561212,1.1061491332407,3.66042910425572,-1.00685021561212,0.639902908819176,6.28684332627942,"2.42759767843381e-08      .","4 x 4","9 ",""
"Vitvi01g01586",77,"Vitvi01g01586","Vitvi01g01586",0.800569682200106,0.921894934830182,3.64408260456181,-0.800569682200106,0.745457393189196,8.44355592700489,"6.33182395404219e-12      .","4 x 4","1 ","Binding to a calcium ion (Ca2+)."
"Vitvi06g01682",78,"Vitvi06g01682","Vitvi06g01682",3.01087656059781,1.85223695834315,3.6354887726474,-2.66889218143746,0.934829285608909,19.8756879670536,"0      .","1 x 1","6 ","A process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chitin stimulus."
"Vitvi02g01341",79,"Vitvi02g01341","Vitvi02g01341",3.41676914966735,1.40001058853954,3.61825382583472,-3.01588069515786,0.868944647839074,13.2557388636983,"0      .","4 x 1","2 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi18g02468",80,"Vitvi18g02468","Vitvi18g02468",2.52768390711006,1.85763740152001,3.61761088687656,-2.52768390711006,0.873060486650028,13.5178444709446,"0      .","1 x 1","18 ","Binding to a calcium ion (Ca2+)."
"Vitvi04g01918",81,"Vitvi04g01918","Vitvi04g01918",1.52243755436257,1.37415903265807,3.60726769622993,-1.49731821057767,0.757078213919465,8.74881829929138,"1.99040783854798e-12      .","1 x 1","4 ",""
"Vitvi13g00343",82,"Vitvi13g00343","Vitvi13g00343",2.95640373937882,1.93174152065619,3.60715268335984,-2.94147312256382,0.909752269305781,16.5445101428302,"0      .","3 x 1","13 ","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi08g00761",83,"Vitvi08g00761","Vitvi08g00761",1.91387240638927,1.45988887561142,3.60267351530657,-1.91387240638927,0.702543147304319,7.45331329816482,"2.79263945301977e-10      .","1 x 4","8 ","Binding to a ferric iron ion, Fe(III)."
"Vitvi05g00681",84,"Vitvi05g00681","Vitvi05g00681",0.828881913936348,1.23507036537068,3.58151958583385,-0.828881913936348,0.79572489220797,9.91911090936746,"2.53130849614536e-14      .","5 x 2","5 ","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi08g01058",85,"Vitvi08g01058","Vitvi08g01058",0.982442416673018,1.07081112117333,3.58044933532917,-0.982442416673018,0.578832891785406,5.35914272455831,"7.84273836318405e-07      .","7 x 2","8 ","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi11g00486",86,"Vitvi11g00486","Vitvi11g00486",0.897387652462986,1.06434180090211,3.57666438689104,-0.897387652462986,0.572249767535511,5.26825946455581,"1.09458328578782e-06      .","5 x 6","11 ","Any molecular entity that serves as an electron acceptor and electron donor in an electron transport chain. An electron transport chain is a process in which a series of electron carriers operate together to transfer electrons from donors to any of several different terminal electron acceptors to generate a transmembrane electrochemical gradient."
"Vitvi02g00446",87,"Vitvi02g00446","Vitvi02g00446",2.92170583996604,1.52901515946044,3.57546077460453,-2.4964867213061,0.878239634316798,13.8650674997153,"0      .","3 x 1","2 ","Binding to a heme, a compound composed of iron complexed in a porphyrin (tetrapyrrole) ring."
"Vitvi09g01513",88,"Vitvi09g01513","Vitvi09g01513",0.843364688344157,1.21098821235487,3.56918924524166,-0.843364688344157,0.696071900675787,7.31954311908175,"4.66688465650122e-10      .","5 x 3","9 ","The cell membranes and intracellular regions in a plant are connected through plasmodesmata, and plants may be described as having two major compartments: the living symplast and the non-living apoplast. The apoplast is external to the plasma membrane and includes cell walls, intercellular spaces and the lumen of dead structures such as xylem vessels. Water and solutes pass freely through it."
"Vitvi11g01328",89,"Vitvi11g01328","Vitvi11g01328",1.13657059495493,1.33477848051232,3.56653147405784,-1.13657059495493,0.740481651800202,8.31826919308624,"1.01988417711141e-11      .","3 x 3","11 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00259",90,"Vitvi07g00259","Vitvi07g00259",0.749415194451019,0.998167712890529,3.55995893018479,-0.749415194451019,0.612922895693657,5.85649433303117,"1.23418916642137e-07      .","9 x 1","7 ","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi08g01580",91,"Vitvi08g01580","Vitvi08g01580",1.34636327209091,1.04019954546702,3.55529595761364,-1.26739899543302,0.816997569750078,10.6967683482635,"1.55431223447522e-15      .","6 x 2","8 ","Catalysis of the transfer of a glycosyl group from a UDP-sugar to a small hydrophobic molecule."
"Vitvi11g00045",92,"Vitvi11g00045","Vitvi11g00045",1.21338407175402,1.2494516016889,3.55141065483532,-1.21338407175402,0.742490974545042,8.36849017240509,"8.42392822164584e-12      .","1 x 1","11 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01931",93,"Vitvi08g01931","Vitvi08g01931",1.20854168253298,1.11881369358765,3.5347107571602,-1.18105711411438,0.693807987133808,7.27357139137716,"5.56767076886899e-10      .","5 x 5","8 ","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01377",94,"Vitvi08g01377","Vitvi08g01377",4.35920342563842,2.02882752229836,3.52718667027626,-3.31719470122761,0.844472853008832,11.903752385166,"0      .","1 x 1","8 ","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi06g00397",95,"Vitvi06g00397","Vitvi06g00397",2.13478997234933,1.45879152773396,3.52516190590198,-2.05910432944803,0.891004797061437,14.8172450244218,"0      .","1 x 1","6 ","A process of secretion by a cell that results in the release of intracellular molecules (e.g. hormones, matrix proteins) contained within a membrane-bounded vesicle. Exocytosis can occur either by full fusion, when the vesicle collapses into the plasma membrane, or by a kiss-and-run mechanism that involves the formation of a transient contact, a pore, between a granule (for exemple of chromaffin cells) and the plasma membrane. The latter process most of the time leads to only partial secretion of the granule content. Exocytosis begins with steps that prepare vesicles for fusion with the membrane (tethering and docking) and ends when molecules are secreted from the cell."
"Vitvi17g00795",96,"Vitvi17g00795","Vitvi17g00795",1.82743890714403,1.24527725048518,3.52439205416459,-1.82743890714403,0.888901654790718,14.6498329953917,"0      .","4 x 1","17 ","Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II."
