"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi09g00520","Vitvi09g00520","7 x 40","Chard_acclim_r3","Vitvi09g00520","Binding to a protein."
"Vitvi09g00523","Vitvi09g00523","8 x 40","Sangio_accfreeze_r1","Vitvi09g00523","Binding to a protein."
"Vitvi09g01767","Vitvi09g01767","34 x 1","Chard_warm_r1","Vitvi09g01767","A ribonucleoprotein complex that contains an RNA molecule of the snoRNA family, and cleaves the rRNA precursor as part of rRNA transcript processing. It also has other roles: In S. cerevisiae it is involved in cell cycle-regulated degradation of daughter cell-specific mRNAs, while in mammalian cells it also enters the mitochondria and processes RNAs to create RNA primers for DNA replication."
"Vitvi10g00080","Vitvi10g00080","22 x 20","Sangio_freeze_r2","Vitvi10g00080","A large ribonucleoprotein complex that is an early preribosomal complex. In S. cerevisiae, it has a size of 80S and consists of the 35S pre-rRNA, early-associating ribosomal proteins most of which are part of the small ribosomal subunit, the U3 snoRNA and associated proteins."
"Vitvi11g00155","Vitvi11g00155","18 x 20","Tocai_freeze_r1","Vitvi11g00155","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00452","Vitvi11g00452","34 x 22","Tocai_warm_r3","Vitvi11g00452","Binding to an RNA molecule or a portion thereof."
"Vitvi11g01396","Vitvi11g01396","19 x 28","Tocai_acclim_r2","Vitvi11g01396","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi12g00287","Vitvi12g00287","21 x 36","Riesl_accfreeze_r3","Vitvi12g00287","A ribonucleoprotein complex that contains an RNA molecule of the snoRNA family, and cleaves the rRNA precursor as part of rRNA transcript processing. It also has other roles: In S. cerevisiae it is involved in cell cycle-regulated degradation of daughter cell-specific mRNAs, while in mammalian cells it also enters the mitochondria and processes RNAs to create RNA primers for DNA replication."
"Vitvi13g00386","Vitvi13g00386","29 x 17","Tocai_warm_r3","Vitvi13g00386","Binding to an RNA molecule or a portion thereof."
"Vitvi13g01070","Vitvi13g01070","25 x 17","Tocai_freeze_r2","Vitvi13g01070","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi13g01167","Vitvi13g01167","11 x 30","Sangio_accfreeze_r1","Vitvi13g01167","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi13g01540","Vitvi13g01540","7 x 40","Sangio_accfreeze_r1","Vitvi13g01540","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi14g00383","Vitvi14g00383","29 x 25","Sangio_accfreeze_r1","Vitvi14g00383","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi14g00842","Vitvi14g00842","8 x 40","Sangio_accfreeze_r1","Vitvi14g00842","Binding to a protein."
"Vitvi14g01895","Vitvi14g01895","27 x 25","Sangio_accfreeze_r1","Vitvi14g01895","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi14g01290","Vitvi14g01290","20 x 9","CabFra_freeze_r2","Vitvi14g01290","Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules."
"Vitvi14g01329","Vitvi14g01329","31 x 20","CabFra_warm_r3","Vitvi14g01329","Binding to an RNA molecule or a portion thereof."
"Vitvi15g00518","Vitvi15g00518","28 x 13","CabFra_freeze_r3","Vitvi15g00518","Modulates the activity of a protein kinase, an enzyme which phosphorylates a protein."
"Vitvi16g00096","Vitvi16g00096","6 x 40","Sangio_accfreeze_r1","Vitvi16g00096","Any process involved in the conversion of a primary ribosomal RNA (rRNA) transcript into one or more mature rRNA molecules."
"Vitvi16g00155","Vitvi16g00155","38 x 15","Tocai_warm_r3","Vitvi16g00155","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi16g00437","Vitvi16g00437","17 x 29","Sangio_accfreeze_r1","Vitvi16g00437","A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
"Vitvi16g01083","Vitvi16g01083","33 x 23","Tocai_warm_r3","Vitvi16g01083","The process in which a methyl group is covalently attached to a molecule."
"Vitvi16g02055","Vitvi16g02055","12 x 38","Sangio_accfreeze_r1","Vitvi16g02055","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00111","Vitvi17g00111","22 x 25","Chard_acclim_r2","Vitvi17g00111","Binding to a metal ion."
"Vitvi17g00141","Vitvi17g00141","28 x 25","Tocai_warm_r3","Vitvi17g00141","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi17g00425","Vitvi17g00425","30 x 25","CabFra_warm_r3","Vitvi17g00425","Binding to an RNA molecule or a portion thereof."
"Vitvi17g00840","Vitvi17g00840","9 x 31","Sangio_accfreeze_r1","Vitvi17g00840","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00644","Vitvi18g00644","29 x 16","CabFra_warm_r2","Vitvi18g00644","Any process involved in maintaining the identity, size and shape of a meristem."
"Vitvi18g00681","Vitvi18g00681","11 x 28","Chard_acclim_r2","Vitvi18g00681","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi18g01096","Vitvi18g01096","4 x 40","Sangio_accfreeze_r1","Vitvi18g01096","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g01211","Vitvi18g01211","22 x 28","Riesl_acclim_r3","Vitvi18g01211","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g01212","Vitvi18g01212","6 x 31","Chard_acclim_r2","Vitvi18g01212","A cellular process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of ribosome subunits; includes transport to the sites of protein synthesis."
"Vitvi19g00245","Vitvi19g00245","27 x 23","Riesl_accfreeze_r3","Vitvi19g00245","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi19g01552","Vitvi19g01552","30 x 26","Sangio_accfreeze_r1","Vitvi19g01552","Functions in chain elongation during polypeptide synthesis at the ribosome."
