"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi03g01350","Vitvi03g01350","40 x 34","Tocai_acclim_r3","Vitvi03g01350","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi03g01356","Vitvi03g01356","36 x 35","Tocai_acclim_r3","Vitvi03g01356","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi03g01574","Vitvi03g01574","13 x 2","Riesl_warm_r1","Vitvi03g01574","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi03g01651","Vitvi03g01651","21 x 1","Sangio_freeze_r3","Vitvi03g01651","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi04g00012","Vitvi04g00012","17 x 40","Chard_freeze_r3","Vitvi04g00012","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00013","Vitvi04g00013","8 x 2","Sangio_freeze_r3","Vitvi04g00013","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00075","Vitvi04g00075","15 x 1","Sangio_freeze_r1","Vitvi04g00075","The membrane surrounding a cell that separates the cell from its external environment. It consists of a phospholipid bilayer and associated proteins."
"Vitvi04g00127","Vitvi04g00127","16 x 38","Chard_acclim_r1","Vitvi04g00127","Binding to a metal ion."
"Vitvi04g00482","Vitvi04g00482","32 x 33","Chard_warm_r2","Vitvi04g00482","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"Vitvi04g00493","Vitvi04g00493","36 x 32","Riesl_warm_r2","Vitvi04g00493","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g00525","Vitvi04g00525","15 x 34","Sangio_accfreeze_r2","Vitvi04g00525","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g02068","Vitvi04g02068","31 x 30","Tocai_acclim_r3","Vitvi04g02068","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi10g01740","Vitvi10g01740","28 x 37","Tocai_freeze_r1","Vitvi10g01740","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"Vitvi04g01234","Vitvi04g01234","14 x 32","Riesl_accfreeze_r3","Vitvi04g01234","A transcription regulator activity that modulates transcription of gene sets via selective and non-covalent binding to a specific double-stranded genomic DNA sequence (sometimes referred to as a motif) within a cis-regulatory region. Regulatory regions include promoters (proximal and distal) and enhancers. Genes are transcriptional units, and include bacterial operons."
"Vitvi05g00075","Vitvi05g00075","1 x 14","Chard_accfreeze_r1","Vitvi05g00075","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi05g00271","Vitvi05g00271","38 x 2","Chard_warm_r2","Vitvi05g00271","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00382","Vitvi05g00382","40 x 1","Chard_warm_r2","Vitvi05g00382","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00630","Vitvi05g00630","36 x 40","Chard_warm_r3","Vitvi05g00630","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g00684","Vitvi05g00684","12 x 10","Tocai_warm_r1","Vitvi05g00684","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi05g00838","Vitvi05g00838","31 x 21","Riesl_freeze_r1","Vitvi05g00838","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g01634","Vitvi05g01634","24 x 28","Chard_acclim_r3","Vitvi05g01634","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g00166","Vitvi06g00166","6 x 22","Sangio_freeze_r2","Vitvi06g00166","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g00533","Vitvi06g00533","1 x 2","Tocai_freeze_r2","Vitvi06g00533","Binding to a cation, a charged atom or group of atoms with a net positive charge."
"Vitvi06g01036","Vitvi06g01036","16 x 4","Sangio_warm_r1","Vitvi06g01036","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01073","Vitvi06g01073","21 x 27","Riesl_warm_r2","Vitvi06g01073","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi06g01480","Vitvi06g01480","5 x 17","Riesl_freeze_r1","Vitvi06g01480","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi06g01953","Vitvi06g01953","15 x 35","Chard_warm_r3","Vitvi06g01953","A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins."
"Vitvi07g00042","Vitvi07g00042","36 x 36","Sangio_warm_r3","Vitvi07g00042","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g00203","Vitvi07g00203","4 x 13","CabFra_accfreeze_r3","Vitvi07g00203","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g00211","Vitvi07g00211","30 x 6","Chard_freeze_r3","Vitvi07g00211","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g00217","Vitvi07g00217","1 x 5","Tocai_accfreeze_r3","Vitvi07g00217","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g00248","Vitvi07g00248","36 x 33","Chard_warm_r1","Vitvi07g00248","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"Vitvi07g00293","Vitvi07g00293","31 x 30","Chard_warm_r2","Vitvi07g00293","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g00359","Vitvi07g00359","1 x 21","CabFra_freeze_r1","Vitvi07g00359","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi07g00521","Vitvi07g00521","37 x 33","Chard_warm_r3","Vitvi07g00521","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g00687","Vitvi07g00687","17 x 39","Chard_accfreeze_r3","Vitvi07g00687","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01323","Vitvi07g01323","23 x 40","Tocai_accfreeze_r2","Vitvi07g01323","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g01500","Vitvi07g01500","21 x 12","Tocai_freeze_r2","Vitvi07g01500","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01644","Vitvi07g01644","6 x 4","Sangio_freeze_r1","Vitvi07g01644","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g01671","Vitvi07g01671","4 x 36","Chard_acclim_r2","Vitvi07g01671","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"Vitvi07g01683","Vitvi07g01683","40 x 39","Tocai_warm_r3","Vitvi07g01683","The process resulting in division and partitioning of components of a cell to form more cells; may or may not be accompanied by the physical separation of a cell into distinct, individually membrane-bounded daughter cells."
"Vitvi07g01807","Vitvi07g01807","1 x 10","CabFra_freeze_r2","Vitvi07g01807","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi07g01861","Vitvi07g01861","15 x 36","Chard_accfreeze_r3","Vitvi07g01861","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi07g01951","Vitvi07g01951","27 x 29","CabFra_freeze_r3","Vitvi07g01951","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi07g02005","Vitvi07g02005","34 x 34","Chard_warm_r3","Vitvi07g02005","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g02067","Vitvi07g02067","27 x 29","Tocai_warm_r1","Vitvi07g02067","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g02251","Vitvi07g02251","30 x 40","Chard_warm_r3","Vitvi07g02251","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi08g00768","Vitvi08g00768","27 x 40","Riesl_acclim_r1","Vitvi08g00768","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g00846","Vitvi08g00846","2 x 5","Sangio_freeze_r3","Vitvi08g00846","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi08g01023","Vitvi08g01023","7 x 32","Sangio_freeze_r2","Vitvi08g01023","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01346","Vitvi08g01346","32 x 37","Riesl_warm_r2","Vitvi08g01346","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi08g01470","Vitvi08g01470","10 x 35","CabFra_acclim_r3","Vitvi08g01470","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01514","Vitvi08g01514","15 x 28","Tocai_accfreeze_r3","Vitvi08g01514","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi08g01638","Vitvi08g01638","8 x 16","Tocai_accfreeze_r3","Vitvi08g01638","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi08g02133","Vitvi08g02133","1 x 18","Sangio_accfreeze_r1","Vitvi08g02133","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an auxin stimulus."
"Vitvi08g02307","Vitvi08g02307","36 x 33","Tocai_acclim_r3","Vitvi08g02307","A conserved series of molecular signals found in prokaryotes and eukaryotes; involves autophosphorylation of a histidine kinase and the transfer of the phosphate group to an aspartate that then acts as a phospho-donor to response regulator proteins."
"Vitvi09g00064","Vitvi09g00064","18 x 1","Sangio_freeze_r1","Vitvi09g00064","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00156","Vitvi09g00156","1 x 19","Sangio_freeze_r2","Vitvi09g00156","Binding to a metal ion."
"Vitvi09g00281","Vitvi09g00281","8 x 12","Tocai_accfreeze_r3","Vitvi09g00281","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00290","Vitvi09g00290","35 x 4","Sangio_warm_r1","Vitvi09g00290","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00336","Vitvi09g00336","37 x 36","Tocai_warm_r3","Vitvi09g00336","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00436","Vitvi09g00436","40 x 35","Tocai_warm_r3","Vitvi09g00436","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g00437","Vitvi09g00437","32 x 38","Riesl_accfreeze_r1","Vitvi09g00437","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g01287","Vitvi09g01287","18 x 6","Sangio_freeze_r1","Vitvi09g01287","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi10g00510","Vitvi10g00510","33 x 40","Tocai_acclim_r3","Vitvi10g00510","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi10g00604","Vitvi10g00604","29 x 36","Tocai_acclim_r2","Vitvi10g00604","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi10g01335","Vitvi10g01335","4 x 39","Tocai_acclim_r2","Vitvi10g01335","Any process that modulates the frequency, rate or extent of salicylic acid mediated signaling pathway."
"Vitvi11g00043","Vitvi11g00043","20 x 36","Tocai_acclim_r2","Vitvi11g00043","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00050","Vitvi11g00050","1 x 1","CabFra_freeze_r3","Vitvi11g00050","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00137","Vitvi11g00137","21 x 40","Riesl_warm_r2","Vitvi11g00137","Binding to a cation, a charged atom or group of atoms with a net positive charge."
"Vitvi11g00158","Vitvi11g00158","8 x 15","CabFra_freeze_r2","Vitvi11g00158","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00270","Vitvi11g00270","11 x 1","Riesl_freeze_r3","Vitvi11g00270","Binding to a metal ion."
"Vitvi11g00301","Vitvi11g00301","40 x 14","Tocai_warm_r3","Vitvi11g00301","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00394","Vitvi11g00394","1 x 1","Sangio_accfreeze_r1","Vitvi11g00394","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00409","Vitvi11g00409","40 x 31","CabFra_warm_r2","Vitvi11g00409","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00475","Vitvi11g00475","2 x 34","CabFra_accfreeze_r1","Vitvi11g00475","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"Vitvi11g00497","Vitvi11g00497","34 x 6","Chard_warm_r3","Vitvi11g00497","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00651","Vitvi11g00651","1 x 32","Tocai_accfreeze_r3","Vitvi11g00651","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
