"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi10g00215","Vitvi10g00215","40 x 4","Chard_warm_r3","Vitvi10g00215","Catalysis of the reaction: S-adenosyl-L-methionine + rRNA = S-adenosyl-L-homocysteine + rRNA containing N3-methyluridine."
"Vitvi04g01472","Vitvi04g01472","19 x 30","Tocai_acclim_r2","Vitvi04g01472","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi04g01653","Vitvi04g01653","22 x 25","Tocai_acclim_r2","Vitvi04g01653","Binding to a protein."
"Vitvi04g02114","Vitvi04g02114","3 x 39","Tocai_accfreeze_r2","Vitvi04g02114","Binding to a metal ion."
"Vitvi04g02117","Vitvi04g02117","40 x 21","CabFra_warm_r1","Vitvi04g02117","Binding to a metal ion."
"Vitvi04g02122","Vitvi04g02122","6 x 2","Tocai_freeze_r2","Vitvi04g02122","Binding to a metal ion."
"Vitvi04g02123","Vitvi04g02123","40 x 4","Sangio_warm_r2","Vitvi04g02123","Binding to a metal ion."
"Vitvi05g00322","Vitvi05g00322","11 x 21","Tocai_acclim_r1","Vitvi05g00322","Catalysis of the reaction: S-adenosyl-L-methionine + (protein)-arginine = S-adenosyl-L-homocysteine + (protein)-N-methyl-arginine."
"Vitvi05g00452","Vitvi05g00452","23 x 39","Riesl_acclim_r3","Vitvi05g00452","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi05g00539","Vitvi05g00539","7 x 1","Chard_freeze_r2","Vitvi05g00539","Binding to a zinc ion (Zn)."
"Vitvi05g00606","Vitvi05g00606","35 x 7","Chard_freeze_r2","Vitvi05g00606","The process in which a methyl group is covalently attached to a molecule."
"Vitvi05g00811","Vitvi05g00811","40 x 32","Sangio_warm_r3","Vitvi05g00811","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi05g00855","Vitvi05g00855","17 x 23","Riesl_freeze_r3","Vitvi05g00855","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi05g01091","Vitvi05g01091","35 x 15","Tocai_warm_r3","Vitvi05g01091","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi05g01138","Vitvi05g01138","11 x 26","Tocai_accfreeze_r2","Vitvi05g01138","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi05g02272","Vitvi05g02272","11 x 36","Sangio_accfreeze_r1","Vitvi05g02272","Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate."
"Vitvi05g02273","Vitvi05g02273","29 x 37","CabFra_acclim_r2","Vitvi05g02273","Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to a substrate."
"Vitvi06g00102","Vitvi06g00102","40 x 26","Tocai_warm_r3","Vitvi06g00102","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi06g00290","Vitvi06g00290","14 x 29","Sangio_accfreeze_r1","Vitvi06g00290","Binding to a metal ion."
"Vitvi06g00995","Vitvi06g00995","33 x 29","CabFra_warm_r2","Vitvi06g00995","The process in which a methyl group is covalently attached to a molecule."
"Vitvi06g01324","Vitvi06g01324","22 x 10","Sangio_freeze_r3","Vitvi06g01324","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi07g00409","Vitvi07g00409","25 x 25","Sangio_accfreeze_r1","Vitvi07g00409","Catalysis of the dimethylation of two adjacent adenine residues in a rRNA, using S-adenosyl-L-methionine as a methyl donor."
"Vitvi07g00477","Vitvi07g00477","1 x 26","Sangio_accfreeze_r1","Vitvi07g00477","Binding to a metal ion."
"Vitvi07g01503","Vitvi07g01503","11 x 33","Sangio_accfreeze_r2","Vitvi07g01503","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g01723","Vitvi07g01723","8 x 1","Sangio_freeze_r1","Vitvi07g01723","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi07g02035","Vitvi07g02035","20 x 38","Chard_acclim_r2","Vitvi07g02035","Catalysis of the transfer of a methyl group from S-adenosyl-L-methionine to the epsilon-amino group of a lysine residue in a protein substrate."
"Vitvi07g02047","Vitvi07g02047","29 x 4","Riesl_freeze_r2","Vitvi07g02047","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi07g02048","Vitvi07g02048","35 x 25","CabFra_warm_r2","Vitvi07g02048","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g00135","Vitvi08g00135","36 x 31","Tocai_freeze_r1","Vitvi08g00135","The space external to the outermost structure of a cell. For cells without external protective or external encapsulating structures this refers to space outside of the plasma membrane. This term covers the host cell environment outside an intracellular parasite."
"Vitvi08g00145","Vitvi08g00145","2 x 22","CabFra_freeze_r2","Vitvi08g00145","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g00180","Vitvi08g00180","26 x 22","CabFra_warm_r2","Vitvi08g00180","The process in which a methyl group is covalently attached to a molecule."
"Vitvi08g00900","Vitvi08g00900","12 x 27","Sangio_accfreeze_r1","Vitvi08g00900","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi08g01319","Vitvi08g01319","37 x 31","Sangio_warm_r3","Vitvi08g01319","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi08g01339","Vitvi08g01339","9 x 23","Riesl_freeze_r1","Vitvi08g01339","The process in which a methyl group is covalently attached to a molecule."
"Vitvi08g01651","Vitvi08g01651","10 x 32","CabFra_accfreeze_r2","Vitvi08g01651","The addition of a methyl group to an atom in the nucleoside base portion of a nucleotide residue in an rRNA molecule."
"Vitvi08g01767","Vitvi08g01767","38 x 26","CabFra_warm_r2","Vitvi08g01767","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi08g01905","Vitvi08g01905","40 x 4","Chard_warm_r3","Vitvi08g01905","The irregular network of unit membranes, visible only by electron microscopy, that occurs in the cytoplasm of many eukaryotic cells. The membranes form a complex meshwork of tubular channels, which are often expanded into slitlike cavities called cisternae. The ER takes two forms, rough (or granular), with ribosomes adhering to the outer surface, and smooth (with no ribosomes attached)."
"Vitvi09g00153","Vitvi09g00153","25 x 39","Riesl_acclim_r1","Vitvi09g00153","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi09g00384","Vitvi09g00384","21 x 10","Sangio_freeze_r2","Vitvi09g00384","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi09g01260","Vitvi09g01260","27 x 32","Tocai_acclim_r3","Vitvi09g01260","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi10g00078","Vitvi10g00078","39 x 7","Chard_freeze_r1","Vitvi10g00078","The process in which a methyl group is covalently attached to a molecule."
"Vitvi10g00098","Vitvi10g00098","26 x 19","Sangio_accfreeze_r1","Vitvi10g00098","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi10g00954","Vitvi10g00954","23 x 34","Tocai_acclim_r3","Vitvi10g00954","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi10g01540","Vitvi10g01540","12 x 29","Sangio_freeze_r3","Vitvi10g01540","Catalysis of the reaction: S-adenosyl-L-methionine + (protein)-arginine = S-adenosyl-L-homocysteine + (protein)-N-methyl-arginine."
"Vitvi10g01778","Vitvi10g01778","1 x 3","Sangio_accfreeze_r1","Vitvi10g01778","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi10g01779","Vitvi10g01779","1 x 4","Tocai_accfreeze_r2","Vitvi10g01779","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi11g00208","Vitvi11g00208","25 x 40","Sangio_accfreeze_r1","Vitvi11g00208","Catalysis of the reaction: S-adenosyl-L-methionine + (protein)-arginine = S-adenosyl-L-homocysteine + (protein)-N-methyl-arginine."
"Vitvi11g00217","Vitvi11g00217","22 x 40","Chard_acclim_r3","Vitvi11g00217","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi11g00265","Vitvi11g00265","33 x 20","CabFra_warm_r3","Vitvi11g00265","Binding to an RNA molecule or a portion thereof."
"Vitvi11g00296","Vitvi11g00296","3 x 23","Tocai_accfreeze_r2","Vitvi11g00296","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi11g00378","Vitvi11g00378","24 x 28","Chard_warm_r2","Vitvi11g00378","The posttranscriptional addition of methyl groups to specific residues in a tRNA molecule."
"Vitvi11g00426","Vitvi11g00426","4 x 40","Sangio_accfreeze_r1","Vitvi11g00426","Catalysis of the reaction: S-adenosyl-L-methionine + (protein)-arginine = S-adenosyl-L-homocysteine + (protein)-N-methyl-arginine."
"Vitvi11g01104","Vitvi11g01104","9 x 30","Sangio_accfreeze_r1","Vitvi11g01104","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi11g01240","Vitvi11g01240","1 x 34","Sangio_accfreeze_r1","Vitvi11g01240","Binding to a protein."
"Vitvi11g01316","Vitvi11g01316","24 x 32","Tocai_acclim_r2","Vitvi11g01316","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi12g00068","Vitvi12g00068","27 x 21","Riesl_acclim_r1","Vitvi12g00068","Binding to an RNA molecule or a portion thereof."
"Vitvi12g00261","Vitvi12g00261","9 x 1","Chard_freeze_r3","Vitvi12g00261","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi12g00568","Vitvi12g00568","13 x 24","Riesl_freeze_r3","Vitvi12g00568","Binding to a protein."
"Vitvi12g01620","Vitvi12g01620","8 x 39","Sangio_accfreeze_r1","Vitvi12g01620","The process in which a methyl group is covalently attached to a molecule."
"Vitvi12g01915","Vitvi12g01915","14 x 13","CabFra_freeze_r1","Vitvi12g01915","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi12g02071","Vitvi12g02071","40 x 17","Sangio_warm_r1","Vitvi12g02071","A membrane-bound cytoplasmic organelle of the endomembrane system that further processes the core oligosaccharides (e.g. N-glycans) added to proteins in the endoplasmic reticulum and packages them into membrane-bound vesicles. The Golgi apparatus operates at the intersection of the secretory, lysosomal, and endocytic pathways."
"Vitvi12g02139","Vitvi12g02139","31 x 40","Riesl_acclim_r3","Vitvi12g02139","Catalysis of a biochemical reaction at physiological temperatures. In biologically catalyzed reactions, the reactants are known as substrates, and the catalysts are naturally occurring macromolecular substances known as enzymes. Enzymes possess specific binding sites for substrates, and are usually composed wholly or largely of protein, but RNA that has catalytic activity (ribozyme) is often also regarded as enzymatic."
"Vitvi12g02241","Vitvi12g02241","21 x 1","Tocai_accfreeze_r3","Vitvi12g02241","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi12g02245","Vitvi12g02245","20 x 1","CabFra_freeze_r2","Vitvi12g02245","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi12g02296","Vitvi12g02296","1 x 24","Sangio_freeze_r2","Vitvi12g02296","The process in which a methyl group is covalently attached to a molecule."
"Vitvi12g02389","Vitvi12g02389","26 x 21","Riesl_freeze_r3","Vitvi12g02389","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi12g02534","Vitvi12g02534","5 x 25","Tocai_accfreeze_r2","Vitvi12g02534","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi12g02536","Vitvi12g02536","4 x 12","CabFra_accfreeze_r3","Vitvi12g02536","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi13g00159","Vitvi13g00159","33 x 24","CabFra_warm_r2","Vitvi13g00159","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi13g00215","Vitvi13g00215","17 x 18","CabFra_freeze_r1","Vitvi13g00215","Binding to a protein."
"Vitvi13g00286","Vitvi13g00286","35 x 29","CabFra_warm_r3","Vitvi13g00286","Binding to a metal ion."
"Vitvi13g00722","Vitvi13g00722","12 x 15","Sangio_accfreeze_r1","Vitvi13g00722","Catalysis of the reaction: S-adenosyl-L-methionine + G(5')pppR-RNA = S-adenosyl-L-homocysteine + m7G(5')pppR-RNA. m7G(5')pppR-RNA is mRNA containing an N7-methylguanine cap; R may be guanosine or adenosine."
"Vitvi13g01110","Vitvi13g01110","18 x 36","Chard_accfreeze_r3","Vitvi13g01110","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi13g01167","Vitvi13g01167","11 x 30","Sangio_accfreeze_r1","Vitvi13g01167","A small, dense body one or more of which are present in the nucleus of eukaryotic cells. It is rich in RNA and protein, is not bounded by a limiting membrane, and is not seen during mitosis. Its prime function is the transcription of the nucleolar DNA into 45S ribosomal-precursor RNA, the processing of this RNA into 5.8S, 18S, and 28S components of ribosomal RNA, and the association of these components with 5S RNA and proteins synthesized outside the nucleolus. This association results in the formation of ribonucleoprotein precursors; these pass into the cytoplasm and mature into the 40S and 60S subunits of the ribosome."
"Vitvi13g01351","Vitvi13g01351","28 x 26","Sangio_accfreeze_r1","Vitvi13g01351","The part of the cytoplasm that does not contain organelles but which does contain other particulate matter, such as protein complexes."
"Vitvi13g01684","Vitvi13g01684","37 x 40","Tocai_warm_r3","Vitvi13g01684","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi13g01761","Vitvi13g01761","26 x 40","Riesl_acclim_r3","Vitvi13g01761","Binding to an RNA molecule or a portion thereof."
"Vitvi13g01779","Vitvi13g01779","22 x 14","Sangio_freeze_r3","Vitvi13g01779","The process in which a methyl group is covalently attached to a molecule."
"Vitvi14g00194","Vitvi14g00194","15 x 4","Tocai_freeze_r2","Vitvi14g00194","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi14g00999","Vitvi14g00999","26 x 37","CabFra_warm_r2","Vitvi14g00999","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"Vitvi14g01035","Vitvi14g01035","6 x 38","Sangio_accfreeze_r1","Vitvi14g01035","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01462","Vitvi14g01462","18 x 29","Riesl_freeze_r3","Vitvi14g01462","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi14g01682","Vitvi14g01682","12 x 29","Sangio_accfreeze_r1","Vitvi14g01682","The process in which a methyl group is covalently attached to a molecule."
"Vitvi14g01737","Vitvi14g01737","21 x 17","CabFra_acclim_r1","Vitvi14g01737","The posttranscriptional addition of methyl groups to specific residues in a tRNA molecule."
"Vitvi14g00278","Vitvi14g00278","28 x 40","Riesl_acclim_r1","Vitvi14g00278","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi14g00551","Vitvi14g00551","24 x 20","Sangio_freeze_r2","Vitvi14g00551","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi14g01349","Vitvi14g01349","25 x 18","CabFra_warm_r2","Vitvi14g01349","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi15g00073","Vitvi15g00073","27 x 10","CabFra_warm_r3","Vitvi15g00073","A multimeric protein complex involved in the methylation of specific nucleotides in tRNA."
"Vitvi15g00564","Vitvi15g00564","1 x 22","CabFra_freeze_r1","Vitvi15g00564","The process in which a methyl group is covalently attached to a molecule."
"Vitvi15g00838","Vitvi15g00838","24 x 32","Riesl_accfreeze_r1","Vitvi15g00838","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi15g00874","Vitvi15g00874","32 x 1","Chard_freeze_r2","Vitvi15g00874","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi15g01089","Vitvi15g01089","4 x 10","Sangio_accfreeze_r1","Vitvi15g01089","A semiautonomous, self replicating organelle that occurs in varying numbers, shapes, and sizes in the cytoplasm of virtually all eukaryotic cells. It is notably the site of tissue respiration."
"Vitvi15g01168","Vitvi15g01168","22 x 40","Riesl_acclim_r1","Vitvi15g01168","The chemical reactions and pathways resulting in the formation of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."
"Vitvi16g00017","Vitvi16g00017","6 x 40","Riesl_acclim_r3","Vitvi16g00017","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi16g00087","Vitvi16g00087","13 x 33","Riesl_accfreeze_r3","Vitvi16g00087","The process in which a methyl group is covalently attached to a molecule."
"Vitvi16g00174","Vitvi16g00174","29 x 40","Tocai_warm_r3","Vitvi16g00174","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi16g00554","Vitvi16g00554","1 x 26","Sangio_freeze_r3","Vitvi16g00554","Catalysis of the transfer of a group, e.g. a methyl group, glycosyl group, acyl group, phosphorus-containing, or other groups, from one compound (generally regarded as the donor) to another compound (generally regarded as the acceptor). Transferase is the systematic name for any enzyme of EC class 2."
"Vitvi16g01083","Vitvi16g01083","33 x 23","Tocai_warm_r3","Vitvi16g01083","The process in which a methyl group is covalently attached to a molecule."
"Vitvi16g01334","Vitvi16g01334","2 x 6","Sangio_freeze_r3","Vitvi16g01334","Catalysis of the transfer of a methyl group to the oxygen atom of an acceptor molecule."
"Vitvi16g01509","Vitvi16g01509","30 x 1","Chard_freeze_r3","Vitvi16g01509","The process in which a methyl group is covalently attached to a molecule."
"Vitvi17g00030","Vitvi17g00030","38 x 37","CabFra_warm_r2","Vitvi17g00030","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi17g00213","Vitvi17g00213","38 x 34","Sangio_warm_r3","Vitvi17g00213","Catalysis of the transfer of a methyl group to an acceptor molecule."
"Vitvi17g00740","Vitvi17g00740","26 x 11","CabFra_warm_r2","Vitvi17g00740","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi17g00959","Vitvi17g00959","14 x 20","Tocai_freeze_r3","Vitvi17g00959","Catalysis of the reaction: S-adenosyl-L-methionine + protein L-beta-aspartate = S-adenosyl-L-homocysteine + protein L-beta-aspartate methyl ester."
