"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi13g00298","Vitvi13g00298","35 x 31","Chard_warm_r3","Vitvi13g00298","Any molecular function by which a gene product interacts selectively and non-covalently with DNA (deoxyribonucleic acid)."
"Vitvi13g00512","Vitvi13g00512","17 x 5","Sangio_freeze_r2","Vitvi13g00512","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"Vitvi13g01350","Vitvi13g01350","14 x 34","Chard_acclim_r2","Vitvi13g01350","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi13g01731","Vitvi13g01731","35 x 39","Sangio_warm_r3","Vitvi13g01731","A lipid bilayer along with all the proteins and protein complexes embedded in it an attached to it."
"Vitvi14g00998","Vitvi14g00998","29 x 28","Tocai_acclim_r3","Vitvi14g00998","Binding to a metal ion."
"Vitvi15g00948","Vitvi15g00948","2 x 18","Sangio_accfreeze_r1","Vitvi15g00948","The formation of a protein dimer, a macromolecular structure consists of two noncovalently associated identical or nonidentical subunits."
"Vitvi15g01014","Vitvi15g01014","10 x 20","Sangio_warm_r2","Vitvi15g01014","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi15g01077","Vitvi15g01077","39 x 17","Tocai_warm_r1","Vitvi15g01077","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi16g01285","Vitvi16g01285","34 x 13","Sangio_warm_r1","Vitvi16g01285","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00189","Vitvi17g00189","33 x 40","Sangio_warm_r3","Vitvi17g00189","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g00894","Vitvi17g00894","4 x 21","Sangio_freeze_r3","Vitvi17g00894","Binding to a metal ion."
"Vitvi17g01513","Vitvi17g01513","20 x 1","Sangio_freeze_r3","Vitvi17g01513","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi17g01520","Vitvi17g01520","21 x 1","Tocai_freeze_r1","Vitvi17g01520","Reactions, triggered in response to the presence of a foreign body or the occurrence of an injury, which result in restriction of damage to the organism attacked or prevention/recovery from the infection caused by the attack."
"Vitvi17g01523","Vitvi17g01523","20 x 1","Sangio_freeze_r3","Vitvi17g01523","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00346","Vitvi18g00346","8 x 9","Tocai_accfreeze_r3","Vitvi18g00346","Any process that modulates the frequency, rate or extent of cellular DNA-templated transcription."
"Vitvi18g00407","Vitvi18g00407","5 x 24","Sangio_acclim_r2","Vitvi18g00407","The function of absorbing and responding to electromagnetic radiation with a wavelength of approximately 400-470nm. The response may involve a change in conformation."
"Vitvi18g00425","Vitvi18g00425","1 x 2","Tocai_freeze_r1","Vitvi18g00425","That part of a multicellular organism outside the cells proper, usually taken to be outside the plasma membranes, and occupied by fluid."
"Vitvi19g00692","Vitvi19g00692","9 x 29","Sangio_acclim_r1","Vitvi19g00692","Binding to a nucleic acid."
