"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi11g00280","Vitvi11g00280","12 x 12","Tocai_freeze_r2","Vitvi11g00280","Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating an increase or decrease in the concentration of salt (particularly but not exclusively sodium and chloride ions) in the environment."
"Vitvi11g00724","Vitvi11g00724","1 x 1","Riesl_freeze_r2","Vitvi11g00724","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi12g00521","Vitvi12g00521","15 x 34","CabFra_warm_r2","Vitvi12g00521","Binding to a protein."
"Vitvi12g00661","Vitvi12g00661","4 x 16","CabFra_freeze_r1","Vitvi12g00661","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi12g01674","Vitvi12g01674","31 x 13","Chard_warm_r2","Vitvi12g01674","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi13g00272","Vitvi13g00272","34 x 37","CabFra_warm_r2","Vitvi13g00272","Binding to a nucleic acid."
"Vitvi13g00300","Vitvi13g00300","8 x 7","Sangio_freeze_r1","Vitvi13g00300","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi13g01361","Vitvi13g01361","21 x 17","CabFra_acclim_r2","Vitvi13g01361","The directed movement of mRNA from the nucleus to the cytoplasm."
"Vitvi13g01369","Vitvi13g01369","27 x 21","CabFra_acclim_r3","Vitvi13g01369","The directed movement of mRNA from the nucleus to the cytoplasm."
"Vitvi13g01541","Vitvi13g01541","19 x 26","CabFra_warm_r2","Vitvi13g01541","Binding to an RNA molecule or a portion thereof."
"Vitvi13g01777","Vitvi13g01777","40 x 33","CabFra_warm_r2","Vitvi13g01777","Binding to a nucleic acid."
"Vitvi13g02503","Vitvi13g02503","15 x 21","Riesl_warm_r2","Vitvi13g02503","Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate."
"Vitvi14g00618","Vitvi14g00618","16 x 28","Tocai_accfreeze_r3","Vitvi14g00618","Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide."
"Vitvi14g00893","Vitvi14g00893","31 x 14","Tocai_warm_r3","Vitvi14g00893","Binding to a nucleic acid."
"Vitvi14g01259","Vitvi14g01259","7 x 34","Sangio_acclim_r3","Vitvi14g01259","Binding to a zinc ion (Zn)."
"Vitvi15g00819","Vitvi15g00819","15 x 8","Chard_freeze_r2","Vitvi15g00819","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi15g00895","Vitvi15g00895","25 x 32","Chard_warm_r1","Vitvi15g00895","Binding to a nucleic acid."
"Vitvi15g00985","Vitvi15g00985","13 x 6","Tocai_freeze_r2","Vitvi15g00985","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi15g00994","Vitvi15g00994","18 x 9","Sangio_freeze_r2","Vitvi15g00994","Binding to a metal ion."
"Vitvi16g00020","Vitvi16g00020","28 x 13","Chard_freeze_r3","Vitvi16g00020","A spliceosomal complex that is formed following the release of the spliced product from the post-spliceosomal complex and contains the excised intron and three snRNPs, including U5."
"Vitvi16g00032","Vitvi16g00032","18 x 24","Tocai_warm_r3","Vitvi16g00032","Binding to a nucleic acid."
"Vitvi17g00247","Vitvi17g00247","11 x 34","Sangio_accfreeze_r1","Vitvi17g00247","Any process involved in the conversion of a primary mRNA transcript into one or more mature mRNA(s) prior to translation into polypeptide."
"Vitvi17g00287","Vitvi17g00287","31 x 27","CabFra_warm_r2","Vitvi17g00287","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi17g00402","Vitvi17g00402","9 x 16","Riesl_freeze_r2","Vitvi17g00402","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g00359","Vitvi18g00359","5 x 32","Sangio_acclim_r2","Vitvi18g00359","Binding to a nucleic acid."
"Vitvi18g00758","Vitvi18g00758","16 x 22","Riesl_freeze_r1","Vitvi18g00758","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi18g02066","Vitvi18g02066","1 x 26","Riesl_freeze_r2","Vitvi18g02066","Binding to ATP, adenosine 5'-triphosphate, a universally important coenzyme and enzyme regulator."
"Vitvi19g00727","Vitvi19g00727","17 x 20","CabFra_freeze_r1","Vitvi19g00727","Binding to an RNA molecule or a portion thereof."
"Vitvi19g00749","Vitvi19g00749","31 x 7","Riesl_freeze_r1","Vitvi19g00749","The directed movement of mRNA from the nucleus to the cytoplasm."
"Vitvi19g01640","Vitvi19g01640","30 x 12","Chard_acclim_r3","Vitvi19g01640","Binding to a zinc ion (Zn)."
