"AffyID","EnsemblID","Metagene","Max.expression.sample","GeneSymbol","Description"
"Vitvi06g00643","Vitvi06g00643","20 x 21","Tocai_freeze_r2","Vitvi06g00643","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi07g00508","Vitvi07g00508","38 x 32","CabFra_warm_r3","Vitvi07g00508","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi07g01581","Vitvi07g01581","20 x 18","Tocai_freeze_r2","Vitvi07g01581","Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."
"Vitvi08g00223","Vitvi08g00223","3 x 39","Tocai_accfreeze_r3","Vitvi08g00223","Catalysis of an oxidation-reduction (redox) reaction, a reversible chemical reaction in which the oxidation state of an atom or atoms within a molecule is altered. One substrate acts as a hydrogen or electron donor and becomes oxidized, while the other acts as hydrogen or electron acceptor and becomes reduced."
"Vitvi08g01421","Vitvi08g01421","23 x 18","CabFra_warm_r3","Vitvi08g01421","A membrane-bounded organelle of eukaryotic cells in which chromosomes are housed and replicated. In most cells, the nucleus contains all of the cell's chromosomes except the organellar chromosomes, and is the site of RNA synthesis and processing. In some species, or in specialized cell types, RNA metabolism or DNA replication may be absent."
"Vitvi11g00603","Vitvi11g00603","40 x 8","Tocai_freeze_r1","Vitvi11g00603","A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma."
"Vitvi12g02159","Vitvi12g02159","33 x 6","Chard_freeze_r2","Vitvi12g02159","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi12g02758","Vitvi12g02758","1 x 3","Tocai_accfreeze_r2","Vitvi12g02758","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi13g00046","Vitvi13g00046","13 x 16","Sangio_freeze_r3","Vitvi13g00046","The component of a membrane consisting of the gene products and protein complexes having at least some part of their peptide sequence embedded in the hydrophobic region of the membrane."
"Vitvi13g00320","Vitvi13g00320","26 x 2","Tocai_freeze_r2","Vitvi13g00320","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi13g01353","Vitvi13g01353","16 x 7","Chard_freeze_r2","Vitvi13g01353","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi14g00560","Vitvi14g00560","30 x 26","CabFra_warm_r2","Vitvi14g00560","Organized structure of distinctive morphology and function, bounded by a single or double lipid bilayer membrane and occurring within the cell. Includes the nucleus, mitochondria, plastids, vacuoles, and vesicles. Excludes the plasma membrane."
"Vitvi15g00746","Vitvi15g00746","11 x 1","Chard_freeze_r2","Vitvi15g00746","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi15g00819","Vitvi15g00819","15 x 8","Chard_freeze_r2","Vitvi15g00819","The process of assisting in the covalent and noncovalent assembly of single chain polypeptides or multisubunit complexes into the correct tertiary structure."
"Vitvi16g00830","Vitvi16g00830","7 x 39","Sangio_accfreeze_r1","Vitvi16g00830","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi17g00384","Vitvi17g00384","40 x 34","Tocai_acclim_r3","Vitvi17g00384","A chlorophyll-containing plastid with thylakoids organized into grana and frets, or stroma thylakoids, and embedded in a stroma."
"Vitvi18g00641","Vitvi18g00641","4 x 28","Tocai_acclim_r2","Vitvi18g00641","The contents of a cell excluding the plasma membrane and nucleus, but including other subcellular structures."
"Vitvi18g02483","Vitvi18g02483","33 x 36","Riesl_acclim_r3","Vitvi18g02483","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi19g01349","Vitvi19g01349","6 x 40","Riesl_accfreeze_r1","Vitvi19g01349","Catalysis of the reaction: peptidyl-proline (omega=180) = peptidyl-proline (omega=0)."
"Vitvi19g01640","Vitvi19g01640","30 x 12","Chard_acclim_r3","Vitvi19g01640","Binding to a zinc ion (Zn)."
